Date,Time,PrimaryType,Latitude,Longitude,Location
20160709,1554,BATTERY,41.796444895,-87.603857878,"(41.796444895, -87.603857878)"
20160709,1910,ASSAULT,41.799629216,-87.583547903,"(41.799629216, -87.583547903)"
20160709,1939,ASSAULT,41.795837911,-87.58542939700001,"(41.795837911, -87.585429397)"
20160709,2000,THEFT,41.795190552,-87.58800765299999,"(41.795190552, -87.588007653)"
20160709,2136,CRIMINAL DAMAGE,41.783353826,-87.594707892,"(41.783353826, -87.594707892)"
20160709,2230,OTHER OFFENSE,41.800709473000005,-87.585922883,"(41.800709473, -87.585922883)"
20160709,1555,WEAPONS VIOLATION,41.796851,-87.603882,"(41.796851, -87.603882)"
20160710,315,CRIMINAL DAMAGE,41.785268355,-87.61445292399998,"(41.785268355, -87.614452924)"
20160710,800,THEFT,41.801709383,-87.596697686,"(41.801709383, -87.596697686)"
20160710,900,MOTOR VEHICLE THEFT,41.782095792,-87.613549742,"(41.782095792, -87.613549742)"
20160710,1300,THEFT,41.807499342,-87.59023448200001,"(41.807499342, -87.590234482)"
20160710,1335,THEFT,41.799553224,-87.58789475299999,"(41.799553224, -87.587894753)"
20160710,1400,THEFT,41.807729001,-87.605530839,"(41.807729001, -87.605530839)"
20160710,1430,CRIMINAL DAMAGE,41.795190552,-87.58800765299999,"(41.795190552, -87.588007653)"
20160710,1433,BATTERY,41.800499625,-87.58741434,"(41.800499625, -87.58741434)"
20160710,1500,ASSAULT,41.794972861,-87.60498207100002,"(41.794972861, -87.604982071)"
20160710,1945,MOTOR VEHICLE THEFT,41.796702238,-87.60505784,"(41.796702238, -87.60505784)"
20160710,2100,BATTERY,41.785268355,-87.61445292399998,"(41.785268355, -87.614452924)"
20160710,2214,ROBBERY,41.804381651,-87.584710191,"(41.804381651, -87.584710191)"
20160711,105,THEFT,41.804115983,-87.58647746700001,"(41.804115983, -87.586477467)"
20160711,445,BURGLARY,41.783164395,-87.601126524,"(41.783164395, -87.601126524)"
20160711,630,ROBBERY,41.803950638,-87.59187828799999,"(41.803950638, -87.591878288)"
20160711,700,HOMICIDE,41.803060829,-87.585426093,"(41.803060829, -87.585426093)"
20160711,900,DECEPTIVE PRACTICE,41.803667488,-87.590528166,"(41.803667488, -87.590528166)"
20160711,930,DECEPTIVE PRACTICE,41.793424441999996,-87.583554214,"(41.793424442, -87.583554214)"
20160711,1000,MOTOR VEHICLE THEFT,41.803042814,-87.58645325299999,"(41.803042814, -87.586453253)"
20160711,1100,ROBBERY,41.809209166,-87.606555807,"(41.809209166, -87.606555807)"
20160711,1130,BURGLARY,41.783334618000005,-87.594708112,"(41.783334618, -87.594708112)"
20160711,1200,BURGLARY,41.797112043,-87.596592641,"(41.797112043, -87.596592641)"
20160711,1215,BATTERY,41.78135695,-87.61082650200001,"(41.78135695, -87.610826502)"
20160711,1300,MOTOR VEHICLE THEFT,41.808854421,-87.601685027,"(41.808854421, -87.601685027)"
20160711,1558,ROBBERY,41.802111489,-87.606401292,"(41.802111489, -87.606401292)"
20160711,1830,CRIMINAL DAMAGE,41.801888471,-87.58914401700001,"(41.801888471, -87.589144017)"
20160711,1840,BATTERY,41.781330865,-87.613228316,"(41.781330865, -87.613228316)"
20160711,2219,ROBBERY,41.780243493,-87.615319321,"(41.780243493, -87.615319321)"
20160712,0,DECEPTIVE PRACTICE,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20160712,0,THEFT,41.802137533,-87.58650411,"(41.802137533, -87.58650411)"
20160712,100,CRIM SEXUAL ASSAULT,41.783134823000005,-87.59950258,"(41.783134823, -87.59950258)"
20160712,220,BATTERY,41.802684153,-87.61498448200001,"(41.802684153, -87.614984482)"
20160712,730,CRIMINAL DAMAGE,41.800491933,-87.590462151,"(41.800491933, -87.590462151)"
20160712,800,BATTERY,41.783285879,-87.605994327,"(41.783285879, -87.605994327)"
20160712,850,OTHER OFFENSE,41.795191789,-87.588198334,"(41.795191789, -87.588198334)"
20160712,900,THEFT,41.803424622,-87.58187886299999,"(41.803424622, -87.581878863)"
20160712,900,THEFT,41.781321801,-87.609602305,"(41.781321801, -87.609602305)"
20160712,1030,THEFT,41.804117287,-87.602897931,"(41.804117287, -87.602897931)"
20160712,1200,OTHER OFFENSE,41.800491933,-87.590462151,"(41.800491933, -87.590462151)"
20160712,1622,CRIMINAL DAMAGE,41.780454612,-87.602235272,"(41.780454612, -87.602235272)"
20160712,1700,MOTOR VEHICLE THEFT,41.805309638000004,-87.58899806,"(41.805309638, -87.58899806)"
20160712,1700,CRIM SEXUAL ASSAULT,41.807378046,-87.61385734299999,"(41.807378046, -87.613857343)"
20160712,2130,BATTERY,41.799941578,-87.603931914,"(41.799941578, -87.603931914)"
20160712,2215,THEFT,41.784155905,-87.59738997299999,"(41.784155905, -87.597389973)"
20160713,15,BATTERY,41.799030006,-87.585505972,"(41.799030006, -87.585505972)"
20160713,115,BURGLARY,41.7990904,-87.58550893700001,"(41.7990904, -87.585508937)"
20160713,900,DECEPTIVE PRACTICE,41.799248277,-87.584047451,"(41.799248277, -87.584047451)"
20160713,900,DECEPTIVE PRACTICE,41.808897305,-87.61019066700001,"(41.808897305, -87.610190667)"
20160713,1200,BURGLARY,41.784882138,-87.613254579,"(41.784882138, -87.613254579)"
20160713,1517,NARCOTICS,41.781669308000005,-87.61205859399998,"(41.781669308, -87.612058594)"
20160713,1636,DECEPTIVE PRACTICE,41.794957321,-87.58843575200001,"(41.794957321, -87.588435752)"
20160713,2215,THEFT,41.795191528000004,-87.58815799799999,"(41.795191528, -87.588157998)"
20160713,2340,BATTERY,41.798852734,-87.595010373,"(41.798852734, -87.595010373)"
20160714,750,THEFT,41.783893051,-87.615263938,"(41.783893051, -87.615263938)"
20160714,1252,THEFT,41.787523,-87.607721164,"(41.787523, -87.607721164)"
20160714,1351,THEFT,41.780296311,-87.612359959,"(41.780296311, -87.612359959)"
20160714,1400,MOTOR VEHICLE THEFT,41.781547537,-87.608408168,"(41.781547537, -87.608408168)"
20160714,1900,THEFT,41.799515859,-87.591448973,"(41.799515859, -87.591448973)"
20160714,1905,ROBBERY,41.783474440999996,-87.613273996,"(41.783474441, -87.613273996)"
20160714,2030,MOTOR VEHICLE THEFT,41.808771156999995,-87.596814861,"(41.808771157, -87.596814861)"
20160714,2030,MOTOR VEHICLE THEFT,41.803474875999996,-87.58369012200001,"(41.803474876, -87.583690122)"
20160714,2100,MOTOR VEHICLE THEFT,41.783829393000005,-87.587611258,"(41.783829393, -87.587611258)"
20160714,2130,THEFT,41.804902837,-87.61256463299999,"(41.804902837, -87.612564633)"
20160714,2145,CRIMINAL DAMAGE,41.801307936,-87.584690956,"(41.801307936, -87.584690956)"
20160714,2200,THEFT,41.797222452,-87.599693953,"(41.797222452, -87.599693953)"
20160715,1200,DECEPTIVE PRACTICE,41.783370006999995,-87.608449971,"(41.783370007, -87.608449971)"
20160715,1315,THEFT,41.79738493,-87.590388013,"(41.79738493, -87.590388013)"
20160715,1400,THEFT,41.799583235,-87.58617802399998,"(41.799583235, -87.586178024)"
20160715,1754,THEFT,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
20160715,1800,THEFT,41.806835673,-87.61139124799999,"(41.806835673, -87.611391248)"
20160715,1900,THEFT,41.796713073,-87.59258883,"(41.796713073, -87.59258883)"
20160715,1952,BATTERY,41.806798204,-87.60892684299999,"(41.806798204, -87.608926843)"
20160715,2030,THEFT,41.800435762,-87.59323912100002,"(41.800435762, -87.593239121)"
20160715,2100,THEFT,41.782291434,-87.60065247799999,"(41.782291434, -87.600652478)"
20160715,2300,THEFT,41.808976134,-87.599255414,"(41.808976134, -87.599255414)"
20160716,50,CRIMINAL DAMAGE,41.784971924000004,-87.61444523600002,"(41.784971924, -87.614445236)"
20160716,400,THEFT,41.805367288,-87.61136005200001,"(41.805367288, -87.611360052)"
20160716,600,BATTERY,41.800233416,-87.58910448700001,"(41.800233416, -87.589104487)"
20160716,800,DECEPTIVE PRACTICE,41.796233129,-87.585435804,"(41.796233129, -87.585435804)"
20160716,900,THEFT,41.791453661999995,-87.595788356,"(41.791453662, -87.595788356)"
20160716,1200,THEFT,41.783330893,-87.60964571,"(41.783330893, -87.60964571)"
20160716,1300,CRIMINAL DAMAGE,41.805910003,-87.60516997100002,"(41.805910003, -87.605169971)"
20160716,1345,THEFT,41.795190552,-87.58800765299999,"(41.795190552, -87.588007653)"
20160716,1815,CRIMINAL DAMAGE,41.801847181,-87.595078691,"(41.801847181, -87.595078691)"
20160716,2200,THEFT,41.783468156,-87.596272203,"(41.783468156, -87.596272203)"
20160717,20,BATTERY,41.804997133,-87.610102486,"(41.804997133, -87.610102486)"
20160717,34,BATTERY,41.784754925,-87.588143196,"(41.784754925, -87.588143196)"
20160717,320,THEFT,41.796333256,-87.58902125600002,"(41.796333256, -87.589021256)"
20160717,346,BATTERY,41.783446865,-87.608452772,"(41.783446865, -87.608452772)"
20160717,730,BURGLARY,41.79240582,-87.58896401700001,"(41.79240582, -87.588964017)"
20160717,1218,BATTERY,41.802684153,-87.61498448200001,"(41.802684153, -87.614984482)"
20160717,1650,BATTERY,41.799533674,-87.58995977100003,"(41.799533674, -87.589959771)"
20160717,1700,OTHER OFFENSE,41.802323731,-87.600501327,"(41.802323731, -87.600501327)"
20160717,1800,ROBBERY,41.802173267,-87.610974131,"(41.802173267, -87.610974131)"
20160717,1800,CRIMINAL DAMAGE,41.80042095,-87.598197793,"(41.80042095, -87.598197793)"
20160717,1800,THEFT,41.798844554,-87.59973046299999,"(41.798844554, -87.599730463)"
20160717,2215,CRIMINAL DAMAGE,41.794516399,-87.583933877,"(41.794516399, -87.583933877)"
20160717,2300,THEFT,41.803824387,-87.591876076,"(41.803824387, -87.591876076)"
20160718,10,OTHER OFFENSE,41.805087346,-87.611355859,"(41.805087346, -87.611355859)"
20160718,15,BATTERY,41.800491933,-87.590462151,"(41.800491933, -87.590462151)"
20160718,30,MOTOR VEHICLE THEFT,41.807150748000005,-87.61262013,"(41.807150748, -87.61262013)"
20160718,700,MOTOR VEHICLE THEFT,41.781579267,-87.61083134,"(41.781579267, -87.61083134)"
20160718,1028,CRIMINAL DAMAGE,41.800233416,-87.58910448700001,"(41.800233416, -87.589104487)"
20160718,1230,BATTERY,41.789114006,-87.59640554399998,"(41.789114006, -87.596405544)"
20160718,1345,CRIMINAL DAMAGE,41.805011643,-87.615039175,"(41.805011643, -87.615039175)"
20160718,1510,BATTERY,41.80281416,-87.606422691,"(41.80281416, -87.606422691)"
20160718,1700,THEFT,41.800483161,-87.58741453100002,"(41.800483161, -87.587414531)"
20160718,1930,CRIMINAL DAMAGE,41.806821175,-87.604316037,"(41.806821175, -87.604316037)"
20160718,2030,MOTOR VEHICLE THEFT,41.80497597,-87.61503957299999,"(41.80497597, -87.615039573)"
20160718,2039,OTHER OFFENSE,41.780296058000005,-87.612319631,"(41.780296058, -87.612319631)"
20160718,2150,DECEPTIVE PRACTICE,41.793981982,-87.59165581399998,"(41.793981982, -87.591655814)"
20160718,2200,BURGLARY,41.808551607,-87.596813708,"(41.808551607, -87.596813708)"
20160718,2230,THEFT,41.80346438,-87.590523176,"(41.80346438, -87.590523176)"
20160719,505,ROBBERY,41.783164395,-87.601126524,"(41.783164395, -87.601126524)"
20160719,710,ROBBERY,41.802115448,-87.58775136,"(41.802115448, -87.58775136)"
20160719,820,CRIMINAL DAMAGE,41.800233416,-87.58910448700001,"(41.800233416, -87.589104487)"
20160719,845,BURGLARY,41.790671368000005,-87.593201105,"(41.790671368, -87.593201105)"
20160719,900,THEFT,41.799058715,-87.589081404,"(41.799058715, -87.589081404)"
20160719,1100,ASSAULT,41.781544119,-87.60960713799999,"(41.781544119, -87.609607138)"
20160719,1200,THEFT,41.780396221,-87.606873919,"(41.780396221, -87.606873919)"
20160719,1230,THEFT,41.783392621,-87.60725075100002,"(41.783392621, -87.607250751)"
20160719,1430,ASSAULT,41.799275367,-87.582312425,"(41.799275367, -87.582312425)"
20160719,1530,THEFT,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
20160719,1725,CRIMINAL DAMAGE,41.79912749,-87.584041523,"(41.79912749, -87.584041523)"
20160719,1728,BURGLARY,41.8064505,-87.613860385,"(41.8064505, -87.613860385)"
20160719,1824,CRIMINAL DAMAGE,41.804169077,-87.598110936,"(41.804169077, -87.598110936)"
20160719,1847,NARCOTICS,41.78134101,-87.60960208899998,"(41.78134101, -87.609602089)"
20160719,2330,THEFT,41.799635101999996,-87.583188421,"(41.799635102, -87.583188421)"
20160719,2330,THEFT,41.780540724,-87.59424887899998,"(41.780540724, -87.594248879)"
20160720,0,CRIMINAL DAMAGE,41.802370227,-87.59618765,"(41.802370227, -87.59618765)"
20160720,700,THEFT,41.801786788,-87.59507571600003,"(41.801786788, -87.595075716)"
20160720,830,BATTERY,41.783208914,-87.59950173600002,"(41.783208914, -87.599501736)"
20160720,900,THEFT,41.792870371,-87.591628291,"(41.792870371, -87.591628291)"
20160720,900,THEFT,41.804358584,-87.58622524200001,"(41.804358584, -87.586225242)"
20160720,930,MOTOR VEHICLE THEFT,41.78188721,-87.596235311,"(41.78188721, -87.596235311)"
20160720,955,OTHER OFFENSE,41.781602442,-87.60841121600002,"(41.781602442, -87.608411216)"
20160720,1036,OTHER OFFENSE,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
20160720,1051,THEFT,41.782318263,-87.598408275,"(41.782318263, -87.598408275)"
20160720,1200,THEFT,41.794957321,-87.58843575200001,"(41.794957321, -87.588435752)"
20160720,1200,DECEPTIVE PRACTICE,41.807187006999996,-87.611401975,"(41.807187007, -87.611401975)"
20160720,1325,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20160720,1600,THEFT,41.803475819,-87.59186909200001,"(41.803475819, -87.591869092)"
20160720,1725,THEFT,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
20160720,1820,BATTERY,41.795512368000004,-87.59108808200001,"(41.795512368, -87.591088082)"
20160720,1830,MOTOR VEHICLE THEFT,41.781660349,-87.594668664,"(41.781660349, -87.594668664)"
20160720,1900,THEFT,41.805246101,-87.591903697,"(41.805246101, -87.591903697)"
20160720,2130,THEFT,41.800967406,-87.592697539,"(41.800967406, -87.592697539)"
20160720,2230,THEFT,41.80215599,-87.612155302,"(41.80215599, -87.612155302)"
20160720,2255,BATTERY,41.805510609,-87.596760511,"(41.805510609, -87.596760511)"
20160720,2300,THEFT,41.789164206,-87.60125259700001,"(41.789164206, -87.601252597)"
20160721,745,BURGLARY,41.803447915,-87.590523366,"(41.803447915, -87.590523366)"
20160721,830,THEFT,41.792221546,-87.602578289,"(41.792221546, -87.602578289)"
20160721,945,CRIMINAL DAMAGE,41.804206983,-87.594182345,"(41.804206983, -87.594182345)"
20160721,1120,ROBBERY,41.782337201,-87.596651805,"(41.782337201, -87.596651805)"
20160721,1600,OTHER OFFENSE,41.785128164,-87.610916163,"(41.785128164, -87.610916163)"
20160721,1835,OTHER OFFENSE,41.780313336999995,-87.611575161,"(41.780313337, -87.611575161)"
20160721,2000,THEFT,41.797572754,-87.60126325899998,"(41.797572754, -87.601263259)"
20160721,2100,OTHER OFFENSE,41.800567774,-87.58439149799999,"(41.800567774, -87.584391498)"
20160721,2100,CRIMINAL DAMAGE,41.807260475999996,-87.60651547799999,"(41.807260476, -87.606515478)"
20160721,2240,ROBBERY,41.783890605,-87.615311631,"(41.783890605, -87.615311631)"
20160722,200,DECEPTIVE PRACTICE,41.797572754,-87.60126325899998,"(41.797572754, -87.601263259)"
20160722,300,THEFT,41.783334618000005,-87.594708112,"(41.783334618, -87.594708112)"
20160722,630,CRIMINAL DAMAGE,41.787432214,-87.585013754,"(41.787432214, -87.585013754)"
20160722,940,BURGLARY,41.804954928,-87.613869783,"(41.804954928, -87.613869783)"
20160722,1140,THEFT,41.785756708,-87.612680121,"(41.785756708, -87.612680121)"
20160722,1200,BURGLARY,41.798706293,-87.601287032,"(41.798706293, -87.601287032)"
20160722,1230,THEFT,41.796382523000005,-87.594954378,"(41.796382523, -87.594954378)"
20160722,1630,BATTERY,41.781650099000004,-87.61205880899998,"(41.781650099, -87.612058809)"
20160722,2000,ASSAULT,41.794796582,-87.57936127100002,"(41.794796582, -87.579361271)"
20160722,2145,BATTERY,41.795191528000004,-87.58815799799999,"(41.795191528, -87.588157998)"
20160722,2300,THEFT,41.788699253000004,-87.604954085,"(41.788699253, -87.604954085)"
20160722,2318,PUBLIC PEACE VIOLATION,41.791178022,-87.585413895,"(41.791178022, -87.585413895)"
20160722,2330,BURGLARY,41.80191408,-87.59823574,"(41.80191408, -87.59823574)"
20160723,300,PUBLIC PEACE VIOLATION,41.807499342,-87.59023448200001,"(41.807499342, -87.590234482)"
20160723,530,BATTERY,41.808551607,-87.596813708,"(41.808551607, -87.596813708)"
20160723,600,DECEPTIVE PRACTICE,41.797456735,-87.59813631899998,"(41.797456735, -87.598136319)"
20160723,900,DECEPTIVE PRACTICE,41.805034408000004,-87.60427760799999,"(41.805034408, -87.604277608)"
20160723,1000,SEX OFFENSE,41.78015499,-87.584687735,"(41.78015499, -87.584687735)"
20160723,1230,BATTERY,41.796095437,-87.59341374700001,"(41.796095437, -87.593413747)"
20160723,1500,BURGLARY,41.803781015,-87.581823351,"(41.803781015, -87.581823351)"
20160723,1530,ROBBERY,41.780415657,-87.60560879399998,"(41.780415657, -87.605608794)"
20160723,1600,THEFT,41.795041546,-87.59895971,"(41.795041546, -87.59895971)"
20160723,1615,DECEPTIVE PRACTICE,41.796947725,-87.58729050000002,"(41.796947725, -87.5872905)"
20160723,1816,CRIMINAL DAMAGE,41.783392621,-87.60725075100002,"(41.783392621, -87.607250751)"
20160723,1830,THEFT,41.797572754,-87.60126325899998,"(41.797572754, -87.601263259)"
20160723,1900,CRIMINAL DAMAGE,41.791487593,-87.592531651,"(41.791487593, -87.592531651)"
20160723,1900,CRIMINAL DAMAGE,41.79082177,-87.594823849,"(41.79082177, -87.594823849)"
20160723,1940,BATTERY,41.790894592,-87.604940233,"(41.790894592, -87.604940233)"
20160723,2000,THEFT,41.795236957,-87.583331391,"(41.795236957, -87.583331391)"
20160723,2230,DECEPTIVE PRACTICE,41.796121076999995,-87.582561955,"(41.796121077, -87.582561955)"
20160724,0,OTHER OFFENSE,41.795205248,-87.58604551299999,"(41.795205248, -87.586045513)"
20160724,0,THEFT,41.797940376999996,-87.600815321,"(41.797940377, -87.600815321)"
20160724,145,BATTERY,41.783285879,-87.605994327,"(41.783285879, -87.605994327)"
20160724,930,THEFT,41.785237406,-87.59145594,"(41.785237406, -87.59145594)"
20160724,950,BURGLARY,41.793253855,-87.597491265,"(41.793253855, -87.597491265)"
20160724,1100,ROBBERY,41.791473484,-87.593749265,"(41.791473484, -87.593749265)"
20160724,1100,THEFT,41.806761582,-87.61139208,"(41.806761582, -87.61139208)"
20160724,1420,ROBBERY,41.807378046,-87.61385734299999,"(41.807378046, -87.613857343)"
20160724,1445,OTHER OFFENSE,41.808431843,-87.613856556,"(41.808431843, -87.613856556)"
20160724,1500,DECEPTIVE PRACTICE,41.796947725,-87.58729050000002,"(41.796947725, -87.5872905)"
20160724,1749,NARCOTICS,41.780521805,-87.577006036,"(41.780521805, -87.577006036)"
20160724,2000,MOTOR VEHICLE THEFT,41.797607683,-87.598138262,"(41.797607683, -87.598138262)"
20160724,2330,ASSAULT,41.782225677,-87.58787183,"(41.782225677, -87.58787183)"
20160725,15,THEFT,41.798624581999995,-87.605703547,"(41.798624582, -87.605703547)"
20160725,500,THEFT,41.785031146,-87.61207224799999,"(41.785031146, -87.612072248)"
20160725,500,BURGLARY,41.799385731,-87.60326340200001,"(41.799385731, -87.603263402)"
20160725,635,ROBBERY,41.805492297,-87.601624251,"(41.805492297, -87.601624251)"
20160725,900,DECEPTIVE PRACTICE,41.804117287,-87.602897931,"(41.804117287, -87.602897931)"
20160725,930,ROBBERY,41.794788757,-87.590799387,"(41.794788757, -87.590799387)"
20160725,930,BURGLARY,41.80235749,-87.597625511,"(41.80235749, -87.597625511)"
20160725,1000,CRIMINAL DAMAGE,41.790707994,-87.604942346,"(41.790707994, -87.604942346)"
20160725,1915,ROBBERY,41.805869465,-87.585195364,"(41.805869465, -87.585195364)"
20160725,1942,BURGLARY,41.781646505,-87.613235784,"(41.781646505, -87.613235784)"
20160725,1953,THEFT,41.799462885,-87.59600825700001,"(41.799462885, -87.596008257)"
20160725,2030,THEFT,41.795230472,-87.583599175,"(41.795230472, -87.583599175)"
20160725,2030,ROBBERY,41.79522416,-87.58431435899998,"(41.79522416, -87.584314359)"
20160725,2030,THEFT,41.79985743,-87.589101502,"(41.79985743, -87.589101502)"
20160726,0,OFFENSE INVOLVING CHILDREN,41.800913166,-87.597495331,"(41.800913166, -87.597495331)"
20160726,735,BATTERY,41.797604707,-87.606294529,"(41.797604707, -87.606294529)"
20160726,800,BURGLARY,41.783018694,-87.60844292899998,"(41.783018694, -87.608442929)"
20160726,800,THEFT,41.801399711,-87.605375077,"(41.801399711, -87.605375077)"
20160726,900,BURGLARY,41.792551986999996,-87.59162096,"(41.792551987, -87.59162096)"
20160726,1300,MOTOR VEHICLE THEFT,41.788780636999995,-87.60610456,"(41.788780637, -87.60610456)"
20160726,1400,OTHER OFFENSE,41.783189705,-87.599501955,"(41.783189705, -87.599501955)"
20160726,1434,THEFT,41.798808805,-87.59500721,"(41.798808805, -87.59500721)"
20160726,1730,THEFT,41.808812054,-87.60278958100002,"(41.808812054, -87.602789581)"
20160726,1745,OTHER OFFENSE,41.799407351999996,-87.601055337,"(41.799407352, -87.601055337)"
20160726,1848,THEFT,41.78143775,-87.60840573799999,"(41.78143775, -87.608405738)"
20160726,1930,THEFT,41.805308073,-87.615046867,"(41.805308073, -87.615046867)"
20160726,2200,MOTOR VEHICLE THEFT,41.808895121,-87.60897291100002,"(41.808895121, -87.608972911)"
20160726,2249,BATTERY,41.805386885,-87.610112774,"(41.805386885, -87.610112774)"
20160727,600,BURGLARY,41.800620055,-87.584412895,"(41.800620055, -87.584412895)"
20160727,700,BURGLARY,41.781570979,-87.59784850700001,"(41.781570979, -87.597848507)"
20160727,740,ROBBERY,41.797030416999995,-87.58903886,"(41.797030417, -87.58903886)"
20160727,740,THEFT,41.798446644,-87.589066482,"(41.798446644, -87.589066482)"
20160727,825,THEFT,41.785187197,-87.608524835,"(41.785187197, -87.608524835)"
20160727,900,THEFT,41.801685706,-87.60287420200001,"(41.801685706, -87.602874202)"
20160727,930,ROBBERY,41.808765566,-87.61018848100002,"(41.808765566, -87.610188481)"
20160727,945,BURGLARY,41.797118376,-87.583995248,"(41.797118376, -87.583995248)"
20160727,1040,OTHER OFFENSE,41.801729611999995,-87.60287370299999,"(41.801729612, -87.602873703)"
20160727,1100,BURGLARY,41.805312772,-87.61010994,"(41.805312772, -87.61010994)"
20160727,1300,OTHER OFFENSE,41.79953131,-87.59001847799999,"(41.79953131, -87.590018478)"
20160727,1445,DECEPTIVE PRACTICE,41.794348901999996,-87.601369623,"(41.794348902, -87.601369623)"
20160727,1807,ASSAULT,41.781295191999995,-87.613228715,"(41.781295192, -87.613228715)"
20160727,1858,BATTERY,41.782157279,-87.610230879,"(41.782157279, -87.610230879)"
20160727,2200,THEFT,41.802042628,-87.593466361,"(41.802042628, -87.593466361)"
20160728,1,BURGLARY,41.802442557,-87.58995182299999,"(41.802442557, -87.589951823)"
20160728,30,CRIMINAL DAMAGE,41.78340803,-87.602755372,"(41.78340803, -87.602755372)"
20160728,230,BATTERY,41.781885411,-87.594673414,"(41.781885411, -87.594673414)"
20160728,900,THEFT,41.793981982,-87.59165581399998,"(41.793981982, -87.591655814)"
20160728,1100,ROBBERY,41.806870212,-87.607726628,"(41.806870212, -87.607726628)"
20160728,1100,ROBBERY,41.806870212,-87.607726628,"(41.806870212, -87.607726628)"
20160728,1300,THEFT,41.808652874,-87.602787721,"(41.808652874, -87.602787721)"
20160728,1330,ASSAULT,41.800491933,-87.590462151,"(41.800491933, -87.590462151)"
20160728,1923,BATTERY,41.805470526,-87.60381051899998,"(41.805470526, -87.603810519)"
20160728,1930,LIQUOR LAW VIOLATION,41.799151238,-87.58726860899998,"(41.799151238, -87.587268609)"
20160729,0,THEFT,41.796954599,-87.592593383,"(41.796954599, -87.592593383)"
20160729,500,CRIMINAL DAMAGE,41.781850946999995,-87.597856307,"(41.781850947, -87.597856307)"
20160729,730,ROBBERY,41.804221213000005,-87.59298282799999,"(41.804221213, -87.592982828)"
20160729,730,THEFT,41.794605542,-87.598154236,"(41.794605542, -87.598154236)"
20160729,945,BATTERY,41.794511404,-87.60621580600002,"(41.794511404, -87.606215806)"
20160729,1045,BURGLARY,41.783614585,-87.594715899,"(41.783614585, -87.594715899)"
20160729,1200,DECEPTIVE PRACTICE,41.799551527,-87.58805614200001,"(41.799551527, -87.588056142)"
20160729,1300,THEFT,41.788699253000004,-87.604954085,"(41.788699253, -87.604954085)"
20160729,1300,THEFT,41.803520976,-87.58192541700001,"(41.803520976, -87.581925417)"
20160729,1500,MOTOR VEHICLE THEFT,41.790546107,-87.598053945,"(41.790546107, -87.598053945)"
20160729,1801,ASSAULT,41.783334618000005,-87.594708112,"(41.783334618, -87.594708112)"
20160729,1817,BATTERY,41.807067906,-87.60384374700001,"(41.807067906, -87.603843747)"
20160729,1830,CRIMINAL DAMAGE,41.808895121,-87.60897291100002,"(41.808895121, -87.608972911)"
20160729,2000,THEFT,41.794501214,-87.585393597,"(41.794501214, -87.585393597)"
20160730,300,ASSAULT,41.783289931,-87.614486024,"(41.783289931, -87.614486024)"
20160730,640,BATTERY,41.783350102,-87.60964549399998,"(41.783350102, -87.609645494)"
20160730,1400,OTHER OFFENSE,41.784754925,-87.588143196,"(41.784754925, -87.588143196)"
20160730,1500,NARCOTICS,41.780265789,-87.614057836,"(41.780265789, -87.614057836)"
20160730,1800,CRIMINAL DAMAGE,41.798886185,-87.602817977,"(41.798886185, -87.602817977)"
20160730,2000,CRIMINAL DAMAGE,41.796713215,-87.605057716,"(41.796713215, -87.605057716)"
20160730,2039,CRIMINAL DAMAGE,41.802173267,-87.610974131,"(41.802173267, -87.610974131)"
20160730,2039,ASSAULT,41.802173267,-87.610974131,"(41.802173267, -87.610974131)"
20160730,2100,MOTOR VEHICLE THEFT,41.783933495,-87.612957199,"(41.783933495, -87.612957199)"
20160730,2100,THEFT,41.787795053,-87.585104871,"(41.787795053, -87.585104871)"
20160730,2130,CRIMINAL DAMAGE,41.784101156,-87.602138847,"(41.784101156, -87.602138847)"
20160730,2235,CRIMINAL DAMAGE,41.800100758,-87.603933776,"(41.800100758, -87.603933776)"
20160730,2300,THEFT,41.801895518,-87.58769156,"(41.801895518, -87.58769156)"
20160730,2350,THEFT,41.782951712,-87.60436282799999,"(41.782951712, -87.604362828)"
20160731,300,BATTERY,41.782887908,-87.588850456,"(41.782887908, -87.588850456)"
20160731,615,CRIMINAL DAMAGE,41.785438415,-87.60442266,"(41.785438415, -87.60442266)"
20160731,730,CRIMINAL DAMAGE,41.800344115,-87.598198671,"(41.800344115, -87.598198671)"
20160731,800,DECEPTIVE PRACTICE,41.784086273,-87.603682655,"(41.784086273, -87.603682655)"
20160731,1000,THEFT,41.799066029,-87.60391250299999,"(41.799066029, -87.603912503)"
20160731,1030,THEFT,41.796713215,-87.605057716,"(41.796713215, -87.605057716)"
20160731,1400,THEFT,41.808441565,-87.593781542,"(41.808441565, -87.593781542)"
20160731,1430,THEFT,41.799562177,-87.587582914,"(41.799562177, -87.587582914)"
20160731,1545,ROBBERY,41.780415657,-87.60560879399998,"(41.780415657, -87.605608794)"
20160731,1600,CRIMINAL DAMAGE,41.783358369,-87.59626979299999,"(41.783358369, -87.596269793)"
